timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,top_down_contact,unsafe_robot_failure,safe_target_contact,whip_target_contact
300000,12,0.85,0.95,-0.35,0.85,1.453904237993531,4.7333089457118875,-0.5236091131094908,-1.7943061915179668,1.477404866908616,-1.4892355371855577,-0.9457092369074684,0.004347037663901171,0,0,0,0,0
300000,12,0.86,0.95,-0.35,0.85,1.447012931007511,3.258771081151458,-0.5041886677032096,-1.7931469591951568,1.5035541473312222,-1.4654506226528263,-0.9171483754120093,-0.00015141077089298274,0,0,0,0,0
300000,12,0.87,0.95,-0.35,0.85,1.4411473084369482,1.9140648508598124,-0.4859034915767627,-1.794198864472642,1.5307269500834368,-1.4402814804308506,-0.8878099577000528,-0.00246005701086417,0,0,0,0,0
300000,12,0.88,0.95,-0.35,0.85,1.4363652190447547,0.7181360429258987,-0.4691863737201165,-1.7975130067230263,1.5588275458511693,-1.4138090098857896,-0.8577399292147887,-0.002760953542558807,0,0,0,0,0
300000,12,0.89,0.95,-0.35,0.85,1.4327130798780747,-0.2933979509181192,-0.4544511097946899,-1.8030621893032275,1.587753090872023,-1.38609995160644,-0.8270177248456484,-0.0012928123841430069,0,0,0,0,0
300000,12,0.9,0.95,-0.35,0.85,1.4302651135193643,-1.13159602321569,-0.4420387973709661,-1.8108038983326784,1.617451131825929,-1.357213181751091,-0.795790848624028,0.00181475087169723,0,0,0,0,0
300000,12,0.91,0.95,-0.35,0.85,1.4287825145881508,-1.6489182514855711,-0.43203364926886595,-1.8206800040191558,1.6478164631397614,-1.3272043511980622,-0.7643379948082293,0.006366604894480661,0,0,0,0,0
300000,12,0.92,0.95,-0.35,0.85,1.428013862706274,-2.034815669527832,-0.42424572388150733,-1.8326176741637021,1.6787072210560292,-1.2961280809531146,-0.7329864353365096,0.012070541684126941,0,0,0,0,0
300000,12,0.93,0.95,-0.35,0.85,1.4315085568847767,-12.878765826109726,-0.41825290182538627,-1.846514712202546,1.7099157515665475,-1.2640346816776284,-0.702407089481355,0.018581442646886073,0,0,0,0,0
300000,12,0.9400000000000001,0.95,-0.35,0.85,1.4404441626343842,-11.005510475779008,-0.41334381656233715,-1.8622781212052193,1.7413334017885989,-1.230984278411657,-0.6730831557418877,0.025696254014765184,0,0,0,0,0
300000,12,0.9500000000000001,0.95,-0.35,0.85,1.442587682676067,-3.927127016032755,-0.4100259511021438,-1.8796722921424833,1.770567527608583,-1.1968196500897028,-0.64482091370723,0.033247553709592516,0,0,0,0,0
